strategy,corrective,case_id,question,context_recall,context_precision,faithfulness,correctness,answer_relevancy,is_relevant_but_incorrect,latency_ms,estimated_cost_usd,corrective_category,corrective_attempts
hyde,True,version-sensitive-011,What is the correct apiVersion for the LeaderMigrationConfiguration resource in the specified Kubernetes version?,1.0,1.0,1.0,1.0,1.0,False,5697.773782070726,0.00051364,correct,1
hyde,True,version-sensitive-012,What is the status of the annotation 'experimental.windows.kubernetes.io/isolation-type' in Kubernetes version 1.20?,1.0,1.0,1.0,1.0,1.0,False,4816.95571099408,0.00067253,correct,1
hyde,True,version-sensitive-013,What is the behavior of CoreDNS regarding FQDNs for stub-domains and nameservers?,1.0,1.0,1.0,1.0,1.0,False,5333.974696928635,0.0006908,correct,1
hyde,True,version-sensitive-014,What happens to the `.metadata.deletionTimestamp` when a delete request for a resource is sent in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,9208.602642058395,0.00101961,correct,1
hyde,True,version-sensitive-015,What is the apiVersion for PolicyList in Kubernetes audit configuration?,1.0,1.0,1.0,1.0,1.0,False,4917.579323984683,0.0007132999999999999,correct,1
hyde,True,version-sensitive-016,What must a Gateway reference in order to be managed by a specific controller in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,3066.134155029431,0.00044210999999999995,correct,1
hyde,True,version-sensitive-017,What is the purpose of the `subPath` property in volume mounts for a Pod in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5738.571883062832,0.0007748999999999999,correct,1
hyde,True,version-sensitive-018,What option must be used with `kubectl delete` to delete a ReplicaSet without affecting its Pods in this version of Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,3378.6183149786666,0.00037718999999999996,correct,1
hyde,True,version-sensitive-019,What annotation was used in Kubernetes to indicate a critical Pod before it was removed in favor of Pod Priority?,1.0,1.0,1.0,1.0,1.0,False,4398.491304018535,0.00029107,correct,1
hyde,True,version-sensitive-020,What is the default value for `failurePolicy` in admission webhooks in this version of Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4594.3950390210375,0.00060875,correct,1
hyde,True,version-sensitive-021,What happens to the manually specified values in the `rules` field of an aggregated ClusterRole?,1.0,1.0,1.0,1.0,1.0,False,4524.201940046623,0.00054177,correct,1
hyde,True,version-sensitive-022,What is the behavior of the generatorOptions regarding the appending of content hash suffixes to generated ConfigMaps and Secrets in the kustomization.yaml file?,1.0,1.0,1.0,1.0,1.0,False,5493.864702992141,0.00095751,correct,1
hyde,True,version-sensitive-023,"In Kubernetes v1.16, what is the required configuration for the `service` stanza in the `webhookClientConfig` when using a conversion webhook?",1.0,1.0,1.0,1.0,1.0,False,7028.507308918051,0.0008201,correct,1
hyde,True,version-sensitive-024,How can pods be removed from a ReplicationController's target set in the documented Kubernetes version?,1.0,1.0,1.0,1.0,1.0,False,7036.370465066284,0.00061045,correct,1
hyde,True,version-sensitive-025,What is the supported API version for kubeadm configuration validation in this version of kubeadm?,1.0,1.0,1.0,1.0,1.0,False,5430.382332997397,0.0005692599999999999,correct,1
hyde,True,version-sensitive-026,How can administrators automatically label GPU enabled nodes in Kubernetes using Node Feature Discovery (NFD)?,1.0,1.0,1.0,1.0,1.0,False,8394.625594024546,0.00102512,correct,1
hyde,True,version-sensitive-027,What is the correct HTTP request method and API version for creating a ServiceCIDR in Kubernetes as of v1beta1?,1.0,1.0,1.0,1.0,1.0,False,5323.769542970695,0.0009260799999999999,correct,1
hyde,True,version-sensitive-028,What is the required field in the `AuthorizationConfiguration` for the `apiserver.k8s.io/v1alpha1` API version?,1.0,1.0,1.0,1.0,1.0,False,3476.608367986046,0.00038805999999999997,correct,1
hyde,True,version-sensitive-029,"What is the valid value for the `k8s.io/deprecated` annotation in Kubernetes, and what does it indicate?",1.0,1.0,1.0,1.0,1.0,False,5636.531690950505,0.0008881000000000001,correct,1
hyde,True,version-sensitive-030,What happens when you set the `.spec.internalTrafficPolicy` of a Service to `Local` in this version of Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,8395.323192002252,0.00106532,correct,1
hyde,True,version-sensitive-031,What optional fields were introduced in the `topologySpreadConstraints` for Pods as of Kubernetes version 1.26?,1.0,1.0,1.0,1.0,1.0,False,5122.627121978439,0.0005898,correct,1
hyde,True,version-sensitive-032,What happens if the `ingressClassName` is omitted in the Ingress resource?,1.0,1.0,1.0,1.0,1.0,False,6448.000718955882,0.00098629,correct,1
hyde,True,version-sensitive-033,"In which version of Kubernetes was the VolumeAttributesClass introduced, and what is the behavior regarding the immutability of the parameters field?",1.0,1.0,1.0,1.0,1.0,False,6453.558449051343,0.0009069699999999999,correct,1
hyde,True,version-sensitive-034,What is the HTTP method used to partially update a ServiceCIDR in Kubernetes v1beta1?,1.0,1.0,1.0,1.0,1.0,False,3989.2235780134797,0.00050738,correct,1
hyde,True,version-sensitive-035,What attribute is used to specify the class of a Persistent Volume (PV) in this Kubernetes version?,1.0,1.0,1.0,1.0,1.0,False,5527.655974030495,0.00086904,correct,1
hyde,True,version-sensitive-036,What is the apiVersion used for the Deployment object in the provided base/deployment.yaml manifest?,0.0,1.0,1.0,1.0,1.0,False,5943.898407975212,0.00075846,correct,1
hyde,True,version-sensitive-037,"In the given Pod specification, what is the mount path and the read-only state of the volume mounted from the host?",1.0,0.0,1.0,0.0,0.0,False,4814.263083972037,0.00068326,ambiguous,1
hyde,True,version-sensitive-038,What must be added to the `VolumeSnapshotContent` to allow users to create a `PersistentVolumeClaim` from an existing `VolumeSnapshot` with a different volume mode than the source?,1.0,1.0,1.0,1.0,1.0,False,5939.381459029391,0.00092685,correct,1
hyde,True,pods-001,What is a Kubernetes Pod?,1.0,1.0,1.0,0.9,1.0,False,4499.645705916919,0.00054339,correct,1
hyde,True,pods-002,What are the phases of a Pod lifecycle?,1.0,1.0,1.0,1.0,1.0,False,3788.6670090956613,0.00046105999999999995,correct,1
hyde,True,workloads-001,How do Deployments manage rolling updates in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6965.697005041875,0.00088154,correct,1
hyde,True,workloads-002,When should I use a StatefulSet instead of a Deployment?,1.0,1.0,1.0,1.0,1.0,False,3587.069795001298,0.00042626,correct,1
hyde,True,workloads-003,What is a DaemonSet used for in Kubernetes?,1.0,1.0,1.0,0.9,1.0,False,3648.1440840288997,0.0005018199999999999,correct,1
hyde,True,workloads-004,How do Kubernetes Jobs differ from Deployments?,1.0,1.0,1.0,1.0,1.0,False,6485.447964980267,0.00062895,correct,1
hyde,True,workloads-005,What are init containers and when are they useful?,1.0,1.0,1.0,1.0,1.0,False,7403.013000031933,0.0009098099999999999,correct,1
hyde,True,workloads-006,What is a ReplicaSet and how does it relate to a Deployment?,1.0,1.0,1.0,1.0,1.0,False,6856.3118550227955,0.00061997,correct,1
hyde,True,workloads-007,What are the common ways to use ConfigMaps in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6927.485725958832,0.00135732,correct,1
hyde,True,workloads-008,How does a DaemonSet ensure that Pods are scheduled on eligible nodes?,1.0,1.0,1.0,1.0,1.0,False,9224.37910491135,0.00091216,correct,1
hyde,True,workloads-009,How are Pods deployed and terminated in a StatefulSet?,1.0,1.0,1.0,1.0,1.0,False,6339.727589976974,0.00065409,correct,1
hyde,True,workloads-010,What happens when I use the `kubectl delete` command with `--grace-period=0` and `--force`?,1.0,1.0,1.0,0.75,1.0,False,5847.247628029436,0.00066545,correct,1
hyde,True,workloads-011,What are some uses for Secrets in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6766.678611980751,0.00075873,correct,1
hyde,True,workloads-012,What is the HTTP request format to get the status of a specific PriorityLevelConfiguration?,1.0,1.0,1.0,1.0,1.0,False,4393.350831000134,0.00044967999999999994,correct,1
hyde,True,workloads-013,What is required in the .spec.template of a ReplicaSet manifest?,1.0,0.75,1.0,1.0,1.0,False,9874.007425038144,0.00077356,correct,1
hyde,True,workloads-014,What are the required fields for the `.spec` in a Deployment?,1.0,1.0,1.0,1.0,1.0,False,5181.235077092424,0.00070731,correct,1
hyde,True,workloads-015,What is the HTTP request method and endpoint for deleting a ValidatingWebhookConfiguration in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6956.2951769912615,0.0006554,correct,1
hyde,True,workloads-016,What HTTP request method is used to update a ValidatingWebhookConfiguration?,1.0,1.0,1.0,1.0,1.0,False,7281.243006000295,0.00062648,correct,1
hyde,True,workloads-017,How can I scale Indexed Jobs in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,5752.874407917261,0.0007648599999999999,correct,1
hyde,True,workloads-018,What happens if I try to set a schedule with `TZ` or `CRON_TZ` in Kubernetes 1.29?,1.0,1.0,1.0,1.0,1.0,False,5723.120089038275,0.00034573000000000004,correct,1
hyde,True,workloads-019,Why is it rare to create individual Pods directly in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,4079.9910569330677,0.00050677,correct,1
full,False,cluster-001,What is the purpose of namespaces in Kubernetes?,0.0,1.0,1.0,0.9,1.0,False,7304.486772045493,0.0010466,,
full,False,cluster-002,What is a ServiceAccount and how is it used by pods?,1.0,1.0,1.0,0.9,1.0,False,9845.243989024311,0.00111042,,
full,False,cluster-003,What is a CustomResourceDefinition (CRD) and why is it used?,1.0,1.0,1.0,0.9,1.0,False,10649.71596491523,0.0008667299999999999,,
full,False,cluster-004,What are the main components of the Kubernetes control plane?,0.0,1.0,1.0,1.0,1.0,False,9654.297708999366,0.0006144999999999999,,
full,False,cluster-005,What is a ResourceQuota and how does it limit resource usage per namespace?,1.0,1.0,1.0,0.75,1.0,False,8265.109981992282,0.00080487,,
full,False,cluster-006,How does Kubernetes manage the lifecycle of container images and what are the thresholds for garbage collection?,1.0,1.0,1.0,1.0,1.0,False,7781.567628029734,0.0008116099999999999,,
full,False,cluster-007,What are the valid values for the mode field in KubeletAuthorization?,1.0,1.0,1.0,1.0,1.0,False,4489.1045819967985,0.0007299299999999999,,
full,False,cluster-008,What does enabling AppArmor do for Pods running on Linux nodes?,1.0,1.0,1.0,1.0,1.0,False,9437.061977921985,0.00101035,,
full,False,cluster-009,What is API-initiated eviction in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,7053.8171319058165,0.00096992,,
full,False,cluster-010,How can I preserve the client source IP in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,8508.13625101,0.00102763,,
full,False,cluster-011,What happens when the annotation rbac.authorization.kubernetes.io/autoupdate is set to 'false' on RBAC objects?,1.0,1.0,1.0,1.0,1.0,False,8709.124624961987,0.00098817,,
full,False,cluster-012,How can I manually upgrade CoreDNS in my Kubernetes cluster?,1.0,1.0,1.0,0.9,1.0,False,7405.262606916949,0.00078444,,
full,False,cluster-013,What is the purpose of the command 'kubeadm init phase upload-config all'?,0.0,0.8,0.0,0.0,0.0,False,6622.464251006022,0.00038968,,
full,False,cluster-014,What command is used to run pre-flight checks for kubeadm join?,1.0,1.0,1.0,1.0,1.0,False,5711.957450024784,0.00044092,,
full,False,cluster-015,What does the `TracingConfiguration` provide in Kubernetes?,0.0,0.2,0.0,0.0,0.0,False,7751.42243609298,0.00081302,,
full,False,cluster-016,What is the purpose of the label 'batch.kubernetes.io/job-name'?,1.0,1.0,1.0,1.0,1.0,False,8755.837748991325,0.00049784,,
full,False,cluster-017,What command can I use to see the changes that would be applied to static pod manifests during a kubeadm upgrade?,1.0,1.0,1.0,1.0,1.0,False,7473.773509031162,0.0006393999999999999,,
full,False,networking-001,"What is the difference between ClusterIP, NodePort, and LoadBalancer services?",1.0,1.0,1.0,1.0,1.0,False,10038.352789008059,0.00105066,,
full,False,networking-002,How does Kubernetes DNS work for services?,0.0,1.0,1.0,0.85,1.0,False,9643.674095044844,0.0013061799999999999,,
full,False,networking-003,What is an Ingress and how does it differ from a Service?,1.0,1.0,1.0,0.9,1.0,False,8703.374853008427,0.00093775,,
full,False,networking-004,How do Network Policies restrict traffic between pods?,1.0,1.0,1.0,0.75,1.0,False,8241.639083018526,0.00086854,,
full,False,networking-005,What is a headless service in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,9045.561628066935,0.0009521699999999999,,
full,False,networking-006,How do pods communicate with each other across nodes in Kubernetes?,1.0,1.0,1.0,0.85,1.0,False,7928.920262027532,0.00063757,,
full,False,networking-007,What are the steps in the request flow when using a Gateway implemented as a reverse proxy?,1.0,1.0,1.0,1.0,1.0,False,10758.710202062503,0.0007201099999999999,,
full,False,networking-008,What is the purpose of the `appProtocol` field in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,8242.990721017122,0.0008289199999999999,,
full,False,networking-009,What is a Resource backend in the context of an Ingress object?,1.0,1.0,1.0,0.9,1.0,False,7986.772238044068,0.00107487,,
full,False,networking-010,What IP address management (IPAM) options are supported on Windows?,1.0,1.0,1.0,1.0,1.0,False,11470.663669984788,0.0008600799999999999,,
full,False,networking-011,What happens to a pod affected by a NetworkPolicy if it is created before the network plugin has handled the NetworkPolicy?,1.0,1.0,1.0,1.0,1.0,False,7843.615346006118,0.00111459,,
full,False,networking-012,What are the required fields for an Ingress resource?,1.0,1.0,1.0,1.0,1.0,False,7721.599825890735,0.001047,,
full,False,networking-013,What are some limitations of the NetworkPolicy API in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,11057.93566594366,0.00121532,,
full,False,networking-014,What is a Service in Kubernetes and how can it be defined?,1.0,1.0,1.0,1.0,1.0,False,10139.072453021072,0.00127814,,
full,False,networking-015,Who typically creates and manages EndpointSlice objects in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,6448.7382270162925,0.00056398,,
full,False,networking-016,What are some strategies to mitigate overloaded endpoints when using the PreferClose heuristic in traffic distribution?,1.0,1.0,1.0,1.0,1.0,False,8635.470845969394,0.00100276,,
full,False,networking-017,What does the `.spec.trafficDistribution` field do in a Kubernetes Service?,1.0,1.0,1.0,1.0,1.0,False,7410.083541995846,0.00065346,,
full,False,networking-018,What was the method for specifying Ingress classes before Kubernetes 1.18?,1.0,1.0,1.0,1.0,1.0,False,4740.457160980441,0.00066712,,
full,False,networking-019,When is the topology-aware routing feature not recommended?,1.0,0.5,1.0,0.5,1.0,False,9654.485804028809,0.0009486399999999999,,
full,False,networking-020,How are Gateway API resources implemented in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,8675.308624980971,0.00088755,,
full,False,rbac-001,How do I configure RBAC in Kubernetes?,1.0,1.0,1.0,0.85,1.0,False,10720.58379102964,0.0012397399999999998,,
full,False,rbac-002,What issues might arise when upgrading from ABAC to RBAC in Kubernetes?,1.0,1.0,1.0,1.0,1.0,False,9431.912553030998,0.0010512199999999998,,
full,False,rbac-003,What roles are associated with the built-in controllers in Kubernetes when the controller manager is not started with the `--use-service-account-credentials` flag?,1.0,0.75,1.0,1.0,1.0,False,11671.136321965605,0.0012569,,
